,Switch ID,Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
32225,of:0000000000000001,Port#:4,1106,25255510,6338714,497,251,0,0,0,0,118,4595727,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,3200,3104,-1,PortScan,Attack
32227,of:0000000000000002,Port#:2,554,12634318,6353520,711,251,0,0,0,0,2,278,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,4,1550,1485,-1,PortScan,Attack
32236,of:0000000000000005,Port#:3,208,27282,27490,209,251,0,0,0,0,3,348,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,2547,2443,-1,PortScan,Attack
32237,of:0000000000000006,Port#:1,209354,30211652,23905290,209130,251,0,0,0,0,12039,651405,646442,11968,5,0,0,0,0,1,0,0,0,0,0,True,0,9,418911,418808,-1,PortScan,Attack
32243,of:000000000000000c,Port#:1,10,856,8136,59,46,0,0,0,0,0,0,280,2,4,0,0,0,0,1,0,0,0,0,0,True,0,8,25488,25407,-1,PortScan,Attack
32246,of:000000000000000c,Port#:4,12011,6947447,722310,13286,46,0,0,0,0,56,1839099,322,3,4,0,0,0,0,4,0,0,0,0,0,True,0,8,25488,25407,-1,PortScan,Attack
32249,of:000000000000000a,Port#:3,57,7924,7872,55,46,0,0,0,0,2,278,280,2,4,0,0,0,0,3,0,0,0,0,0,True,0,4,179,102,-1,PortScan,Attack
32254,of:0000000000000003,Port#:2,10,856,8014,58,46,0,0,0,0,0,0,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,179,98,-1,PortScan,Attack
32260,of:0000000000000001,Port#:1,10,856,8014,58,46,0,0,0,0,0,0,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,8,26814,26730,-1,PortScan,Attack
32265,of:0000000000000002,Port#:2,13286,722278,715594,13162,46,0,0,0,0,3,320,320,3,5,0,0,0,0,2,0,0,0,0,0,True,0,6,26459,26409,-1,PortScan,Attack
32270,of:0000000000000008,Port#:2,56,7882,16735,186,46,0,0,0,0,2,278,3195,42,5,0,0,0,0,2,0,0,0,0,0,True,0,5,344,258,-1,PortScan,Attack
32271,of:0000000000000008,Port#:3,55,7872,7924,57,46,0,0,0,0,2,280,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,344,258,-1,PortScan,Attack
32272,of:0000000000000005,Port#:1,13338,7019105,731047,13414,46,0,0,0,0,56,1839099,3237,43,5,0,0,0,0,1,0,0,0,0,0,True,0,8,26861,26776,-1,PortScan,Attack
32276,of:0000000000000006,Port#:2,57,7924,722278,13286,46,0,0,0,0,2,278,320,3,5,0,0,0,0,2,0,0,0,0,0,True,0,5,13448,13361,-1,PortScan,Attack
32279,of:0000000000000009,Port#:2,13338,7019105,7840,55,46,0,0,0,0,56,1839099,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,7,26730,26642,-1,PortScan,Attack
32282,of:000000000000000c,Port#:2,12,1012,9298,68,56,0,0,0,0,1,70,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,8,36105,36023,-1,PortScan,Attack
32286,of:000000000000000a,Port#:2,12,1032,9208,67,56,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,201,123,-1,PortScan,Attack
32291,of:0000000000000003,Port#:1,11,946,9168,67,56,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,475,394,-1,PortScan,Attack
32293,of:0000000000000003,Port#:3,66,9078,15890,164,56,0,0,0,0,4,556,2614,31,5,0,0,0,0,3,0,0,0,0,0,True,0,6,475,394,-1,PortScan,Attack
32295,of:0000000000000004,Port#:1,239,6312463,8994,64,56,0,0,0,0,57,1839335,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,413,326,-1,PortScan,Attack
32296,of:0000000000000004,Port#:2,66,9078,6312505,240,56,0,0,0,0,4,556,1839335,57,5,0,0,0,0,2,0,0,0,0,0,True,0,5,413,326,-1,PortScan,Attack
32306,of:0000000000000007,Port#:3,194,17847,9036,65,56,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,7,18950,18859,-1,PortScan,Attack
32307,of:0000000000000008,Port#:1,66,9078,9148,67,56,0,0,0,0,4,556,626,5,5,0,0,0,0,1,0,0,0,0,0,True,0,5,370,284,-1,PortScan,Attack
32323,of:000000000000000a,Port#:1,12,1016,10293,75,66,0,0,0,0,1,70,833,6,5,0,0,0,0,1,0,0,0,0,0,True,0,4,235,150,-1,PortScan,Attack
32324,of:000000000000000a,Port#:2,13,1102,10363,76,66,0,0,0,0,1,70,833,6,5,0,0,0,0,2,0,0,0,0,0,True,0,4,235,150,-1,PortScan,Attack
32328,of:000000000000000b,Port#:2,75,10273,10273,75,66,0,0,0,0,6,833,763,5,5,0,0,0,0,2,0,0,0,0,0,True,0,8,46118,46063,-1,PortScan,Attack
32330,of:0000000000000003,Port#:2,112,7864,6313674,249,66,0,0,0,0,1,70,759,5,5,0,0,0,0,2,0,0,0,0,0,True,0,6,508,421,-1,PortScan,Attack
32331,of:0000000000000003,Port#:3,75,10227,16997,172,66,0,0,0,0,6,829,759,5,5,0,0,0,0,3,0,0,0,0,0,True,0,6,508,421,-1,PortScan,Attack
32332,of:0000000000000003,Port#:4,248,6313584,10227,75,66,0,0,0,0,5,759,759,5,5,0,0,0,0,4,0,0,0,0,0,True,0,6,508,421,-1,PortScan,Attack
32336,of:0000000000000001,Port#:1,10,856,10317,76,66,0,0,0,0,0,0,829,6,5,0,0,0,0,1,0,0,0,0,0,True,0,12,48072,47982,-1,PortScan,Attack
32341,of:0000000000000002,Port#:2,23737,1289544,7585758,23779,66,0,0,0,0,41,3416,1839538,58,5,0,0,0,0,2,0,0,0,0,0,True,0,9,47528,47473,-1,PortScan,Attack
32351,of:0000000000000006,Port#:1,75,10227,10059,71,66,0,0,0,0,6,829,759,5,5,0,0,0,0,1,0,0,0,0,0,True,0,6,23954,23859,-1,PortScan,Attack
32356,of:0000000000000009,Port#:3,75,10273,10227,75,66,0,0,0,0,5,763,759,5,5,0,0,0,0,3,0,0,0,0,0,True,0,8,47562,47466,-1,PortScan,Attack
32357,of:000000000000000c,Port#:1,119,8327,6314696,257,76,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,6303287,0,6303287,0,True,0,8,57111,57022,-1,PortScan,Attack
32358,of:000000000000000c,Port#:2,12,1012,11335,84,76,0,0,0,0,0,0,630,5,5,0,0,0,0,2,0,0,0,0,0,True,0,8,57111,57022,-1,PortScan,Attack
32359,of:000000000000000c,Port#:3,254,6314422,19840,208,76,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,57111,57022,-1,PortScan,Attack
32365,of:000000000000000b,Port#:1,29005,1568411,7794962,27670,76,0,0,0,0,0,0,560,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,56750,56693,-1,PortScan,Attack
32368,of:0000000000000003,Port#:2,221,15328,12617981,430,76,0,0,0,0,38,2782,1970605,60,5,0,0,0,0,2,0,0,0,0,0,True,0,6,813,724,-1,PortScan,Attack
32373,of:0000000000000004,Port#:3,77,10893,11103,82,76,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,481,386,-1,PortScan,Attack
32377,of:0000000000000001,Port#:4,29178,1585737,14169881,29170,76,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,8,58709,58617,-1,PortScan,Attack
32379,of:0000000000000002,Port#:2,29051,1577010,7873266,29094,76,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,10,58439,58384,-1,PortScan,Attack
32386,of:0000000000000005,Port#:1,29170,14169881,1585737,29178,76,0,0,0,0,4,556,556,4,4,0,0,0,0,1,0,0,0,0,0,True,0,8,58510,58417,-1,PortScan,Attack
32397,of:000000000000000c,Port#:3,369,6322723,20722,215,86,0,0,0,0,40,3063,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,8,67425,67336,-1,PortScan,Attack
32410,of:0000000000000004,Port#:2,89,11979,6315406,263,86,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,4,507,412,-1,PortScan,Attack
32415,of:0000000000000001,Port#:4,34189,1856829,14441015,34182,86,0,0,0,0,3,320,320,3,5,0,0,0,0,4,0,0,0,0,0,True,0,6,68738,68646,-1,PortScan,Attack
32420,of:0000000000000007,Port#:3,215,20664,6315256,260,86,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,34558,34459,-1,PortScan,Attack
32421,of:0000000000000008,Port#:1,89,11979,11979,89,86,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,746,652,-1,PortScan,Attack
32429,of:0000000000000006,Port#:3,89,11979,11979,89,86,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,34323,34228,-1,PortScan,Attack
32444,of:0000000000000003,Port#:2,221,15328,12619733,444,96,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,7,858,769,-1,PortScan,Attack
32447,of:0000000000000004,Port#:1,269,6316272,12867,94,96,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,7,537,442,-1,PortScan,Attack
32449,of:0000000000000004,Port#:3,90,12635,12929,97,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,7,537,442,-1,PortScan,Attack
32453,of:0000000000000001,Port#:4,44365,2406871,14991025,44358,96,0,0,0,0,5054,273074,273074,5054,5,0,0,0,0,4,0,0,0,0,0,True,0,11,89388,89296,-1,PortScan,Attack
32466,of:0000000000000006,Port#:2,97,12929,2398238,44241,96,0,0,0,0,2,278,273074,5054,5,0,0,0,0,2,0,0,0,0,0,True,0,7,44521,44426,-1,PortScan,Attack
32467,of:0000000000000006,Port#:3,96,12855,12855,96,96,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,7,44521,44426,-1,PortScan,Attack
32473,of:000000000000000c,Port#:3,558,12628131,30497,343,106,0,0,0,0,63,2101892,3693,47,5,0,0,0,0,3,0,0,0,0,0,True,0,8,98196,98107,-1,PortScan,Attack
32482,of:0000000000000003,Port#:2,221,15328,12620887,453,106,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,4,879,790,-1,PortScan,Attack
32494,of:0000000000000007,Port#:1,104,13999,13831,100,106,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,7,50121,50022,-1,PortScan,Attack
32496,of:0000000000000007,Port#:3,343,30425,12620664,449,106,0,0,0,0,47,3689,2101892,63,5,0,0,0,0,3,0,0,0,0,0,True,0,7,50121,50022,-1,PortScan,Attack
32502,of:0000000000000005,Port#:3,49304,2672308,14083,106,106,0,0,0,0,5058,273472,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,99346,99253,-1,PortScan,Attack
32507,of:0000000000000009,Port#:2,49247,8961660,13673,97,106,0,0,0,0,5058,273472,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,98922,98826,-1,PortScan,Attack
32511,of:000000000000000c,Port#:3,741,18932580,38474,453,116,0,0,0,0,63,2101889,2883,35,5,0,0,0,0,3,0,0,0,0,0,True,0,8,108685,108595,-1,PortScan,Attack
32512,of:000000000000000c,Port#:4,53019,9165834,9251463,54574,116,0,0,0,0,5095,275470,275474,5095,5,0,0,0,0,4,0,0,0,0,0,True,0,8,108685,108595,-1,PortScan,Attack
32521,of:0000000000000003,Port#:3,285,6318278,29099,316,116,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,1186,1097,-1,PortScan,Attack
32524,of:0000000000000004,Port#:2,113,14959,6325523,391,116,0,0,0,0,4,556,2879,35,5,0,0,0,0,2,0,0,0,0,0,True,0,5,701,606,-1,PortScan,Attack
32530,of:0000000000000002,Port#:1,54427,15527356,2949412,54396,116,0,0,0,0,5091,274914,275470,5095,5,0,0,0,0,1,0,0,0,0,0,True,0,6,109134,109079,-1,PortScan,Attack
32531,of:0000000000000002,Port#:2,54399,2947972,9244218,54441,116,0,0,0,0,5095,275470,275470,5095,5,0,0,0,0,2,0,0,0,0,0,True,0,6,109134,109079,-1,PortScan,Attack
32532,of:0000000000000007,Port#:1,111,14875,14665,106,116,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,7,55422,55323,-1,PortScan,Attack
32540,of:0000000000000005,Port#:3,54403,2948168,14959,113,116,0,0,0,0,5096,275540,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,9,109733,109639,-1,PortScan,Attack
32584,of:0000000000000009,Port#:3,121,15957,6319192,293,126,0,0,0,0,3,350,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,119432,119334,-1,PortScan,Attack
32585,of:000000000000000c,Port#:1,511,6326681,18934783,758,136,0,0,0,0,0,0,280,2,5,0,0,0,0,1,0,0,0,0,0,True,0,9,130022,129927,-1,PortScan,Attack
32594,of:000000000000000b,Port#:2,129,17042,17000,128,136,0,0,0,0,2,280,280,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,128218,128156,-1,PortScan,Attack
32599,of:0000000000000004,Port#:1,299,6320243,16768,123,136,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,934,831,-1,PortScan,Attack
32600,of:0000000000000004,Port#:2,129,16984,12630838,579,136,0,0,0,0,2,278,2101596,61,5,0,0,0,0,2,0,0,0,0,0,True,0,5,934,831,-1,PortScan,Attack
32603,of:0000000000000001,Port#:2,718,25215309,47779,577,136,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,8,131071,130973,-1,PortScan,Attack
32604,of:0000000000000001,Port#:3,64824,9806073,3509911,64784,136,0,0,0,0,5238,283022,283022,5238,5,0,0,0,0,3,0,0,0,0,0,True,0,8,131071,130973,-1,PortScan,Attack
32617,of:0000000000000006,Port#:1,129,16984,6327019,395,136,0,0,0,0,2,278,2101596,61,5,0,0,0,0,1,0,0,0,0,0,True,0,6,65440,65337,-1,PortScan,Attack
32619,of:0000000000000006,Port#:3,405,6327407,16910,128,136,0,0,0,0,61,2101596,348,3,5,0,0,0,0,3,0,0,0,0,0,True,0,6,65440,65337,-1,PortScan,Attack
32628,of:000000000000000a,Port#:2,580,12622898,12652245,807,261,0,0,0,0,0,0,763,5,4,0,0,0,0,2,0,0,0,0,0,True,0,10,430029,429920,-1,PortScan,Attack
32630,of:000000000000000a,Port#:4,214706,36797123,28767,217,261,0,0,0,0,5061,273783,833,6,4,0,0,0,0,5,0,0,0,0,0,True,0,10,430029,429920,-1,PortScan,Attack
32641,of:0000000000000001,Port#:2,884,18935252,18962438,1079,261,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,3228,3128,-1,PortScan,Attack
32643,of:0000000000000001,Port#:4,1115,25256825,6340029,506,261,0,0,0,0,4,556,556,4,5,0,0,0,0,4,0,0,0,0,0,True,0,6,3228,3128,-1,PortScan,Attack
32672,of:0000000000000003,Port#:2,399,6319013,12632037,588,146,0,0,0,0,0,0,626,5,5,0,0,0,0,2,0,0,0,0,0,True,0,8,1822,1725,-1,PortScan,Attack
32681,of:0000000000000001,Port#:4,70228,10102193,22686093,70219,146,0,0,0,0,5030,271960,271960,5030,5,0,0,0,0,4,0,0,0,0,0,True,0,6,141143,141044,-1,PortScan,Attack
32684,of:0000000000000007,Port#:1,134,17970,17802,130,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,71284,71177,-1,PortScan,Attack
32687,of:0000000000000008,Port#:1,137,18064,6328561,414,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2039,1937,-1,PortScan,Attack
32692,of:0000000000000005,Port#:3,69822,3782595,18138,138,146,0,0,0,0,5030,271960,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,7,140995,140894,-1,PortScan,Attack
32693,of:0000000000000006,Port#:1,138,18138,6328131,403,146,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,70494,70391,-1,PortScan,Attack
32695,of:0000000000000006,Port#:3,414,6328561,18064,137,146,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,70494,70391,-1,PortScan,Attack
32699,of:000000000000000c,Port#:1,512,6326751,18936785,773,156,0,0,0,0,0,0,560,4,4,0,0,0,0,1,0,0,0,0,0,True,0,6,150950,150853,-1,PortScan,Attack
32700,of:000000000000000c,Port#:2,361,12607887,33588,355,156,0,0,0,0,0,0,630,5,4,0,0,0,0,2,0,0,0,0,0,True,0,6,150950,150853,-1,PortScan,Attack
32705,of:000000000000000a,Port#:3,143,18898,25965,240,156,0,0,0,0,4,556,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,4,723,630,-1,PortScan,Attack
32709,of:0000000000000003,Port#:1,228,15821,12625973,494,156,0,0,0,0,0,0,556,4,4,0,0,0,0,1,630355,6303551,630355,6303551,630355,True,0,6,1846,1749,-1,PortScan,Attack
32712,of:0000000000000003,Port#:4,595,12632896,18972,144,156,0,0,0,0,4,556,556,4,4,0,0,0,0,4,0,0,0,0,0,True,0,6,1846,1749,-1,PortScan,Attack
32716,of:0000000000000001,Port#:1,227,15740,12626689,504,156,0,0,0,0,0,0,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,6,151998,151898,-1,PortScan,Attack
32717,of:0000000000000001,Port#:2,718,25215309,49837,593,156,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,151998,151898,-1,PortScan,Attack
32722,of:0000000000000007,Port#:1,140,18804,18636,136,156,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,76761,76654,-1,PortScan,Attack
32731,of:0000000000000006,Port#:1,144,18972,6328965,409,156,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,75911,75808,-1,PortScan,Attack
32738,of:000000000000000c,Port#:2,361,12607887,34470,362,166,0,0,0,0,0,0,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,161084,160987,-1,PortScan,Attack
32741,of:000000000000000a,Port#:1,187,6304507,27172,256,166,0,0,0,0,62,2232607,3278,41,5,0,0,0,0,1,0,0,0,0,0,True,0,6,1023,930,-1,PortScan,Attack
32747,of:0000000000000003,Port#:1,334,23089,18930228,674,166,0,0,0,0,37,2718,2233163,66,5,0,0,0,0,1,0,0,0,0,0,True,0,6,2146,2049,-1,PortScan,Attack
32750,of:0000000000000003,Port#:4,775,18937151,27116,257,166,0,0,0,0,66,2233163,3274,41,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2146,2049,-1,PortScan,Attack
32752,of:0000000000000004,Port#:2,257,27116,18937151,775,166,0,0,0,0,41,3274,2233163,66,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1297,1194,-1,PortScan,Attack
32755,of:0000000000000001,Port#:2,718,25215309,50713,600,166,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,162131,162031,-1,PortScan,Attack
32762,of:0000000000000007,Port#:3,559,6339466,18944148,875,166,0,0,0,0,4,556,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,5,81844,81737,-1,PortScan,Attack
32766,of:0000000000000005,Port#:1,80734,29548906,10669358,80682,166,0,0,0,0,5061,273634,273634,5061,5,0,0,0,0,1,0,0,0,0,0,True,0,6,161999,161898,-1,PortScan,Attack
32770,of:0000000000000006,Port#:2,151,19848,4349802,80277,166,0,0,0,0,4,556,273634,5061,5,0,0,0,0,2,0,0,0,0,0,True,0,7,81275,81172,-1,PortScan,Attack
32786,of:0000000000000003,Port#:2,399,6319013,12634581,607,176,0,0,0,0,0,0,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2164,2067,-1,PortScan,Attack
32787,of:0000000000000003,Port#:3,506,12627626,42450,470,176,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2164,2067,-1,PortScan,Attack
32797,of:0000000000000002,Port#:2,85840,10944793,17241219,85884,176,0,0,0,0,5451,2523765,293763,5424,5,0,0,0,0,2,0,0,0,0,0,True,0,8,172310,172250,-1,PortScan,Attack
32798,of:0000000000000007,Port#:1,152,20472,20346,149,176,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,6,87373,87266,-1,PortScan,Attack
32799,of:0000000000000007,Port#:2,86522,36159235,6340710,574,176,0,0,0,0,5424,293763,278,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,87373,87266,-1,PortScan,Attack
32808,of:0000000000000006,Port#:2,157,20682,10944961,85844,176,0,0,0,0,2,278,2523765,5451,5,0,0,0,0,2,0,0,0,0,0,True,0,8,86860,86757,-1,PortScan,Attack
32819,of:000000000000000a,Port#:3,162,21442,6331906,432,186,0,0,0,0,2,278,280,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,1062,969,-1,PortScan,Attack
32824,of:0000000000000003,Port#:2,574,12622482,12642354,714,186,0,0,0,0,65,2363859,2733,35,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2460,2363,-1,PortScan,Attack
32826,of:0000000000000003,Port#:4,788,18938861,28826,270,186,0,0,0,0,2,278,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,2460,2363,-1,PortScan,Attack
32829,of:0000000000000004,Port#:3,600,12634846,28826,270,186,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,4,1347,1244,-1,PortScan,Attack
32833,of:0000000000000001,Port#:4,91296,17537565,30121813,91293,186,0,0,0,0,5043,272492,272492,5043,5,0,0,0,0,4,0,0,0,0,0,True,0,8,183316,183216,-1,PortScan,Attack
32835,of:0000000000000002,Port#:2,90887,11217841,17514309,90932,186,0,0,0,0,5043,272492,272492,5043,4,0,0,0,0,2,0,0,0,0,0,True,0,8,182405,182345,-1,PortScan,Attack
32839,of:0000000000000008,Port#:1,163,21484,12635360,613,186,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,2438,2336,-1,PortScan,Attack
32841,of:0000000000000008,Port#:3,434,6332186,21442,162,186,0,0,0,0,4,560,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,5,2438,2336,-1,PortScan,Attack
32847,of:0000000000000006,Port#:3,613,12635360,21484,163,186,0,0,0,0,2,278,278,2,5,0,0,0,0,3,0,0,0,0,0,True,0,6,91929,91826,-1,PortScan,Attack
32848,of:0000000000000009,Port#:1,269,28752,11217977,90891,186,0,0,0,0,2,278,272492,5043,5,0,0,0,0,1,0,0,0,0,0,True,0,7,182210,182106,-1,PortScan,Attack
32858,of:000000000000000a,Port#:4,625,12636694,22810,173,196,0,0,0,0,69,2364415,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,6,1372,1279,-1,PortScan,Attack
32860,of:000000000000000b,Port#:2,173,22810,22768,172,196,0,0,0,0,4,560,560,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,190360,190298,-1,PortScan,Attack
32881,of:0000000000000005,Port#:2,449,6333150,22712,173,196,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,193437,193336,-1,PortScan,Attack
32889,of:000000000000000c,Port#:1,789,12637249,25252896,1100,206,0,0,0,0,37,2719,2364436,69,5,0,0,0,0,1,0,0,0,0,0,True,0,8,202920,202823,-1,PortScan,Attack
32891,of:000000000000000c,Port#:3,1305,25266860,12653671,861,206,0,0,0,0,69,2364432,560,4,5,0,0,0,0,3,0,0,0,0,0,True,0,8,202920,202823,-1,PortScan,Attack
32892,of:000000000000000c,Port#:4,99575,17978828,18079407,101347,206,0,0,0,0,5,598,3321,42,5,0,0,0,0,4,0,0,0,0,0,True,0,8,202920,202823,-1,PortScan,Attack
32896,of:000000000000000a,Port#:4,735,12644641,23692,180,206,0,0,0,0,41,3275,560,4,5,0,0,0,0,5,0,0,0,0,0,True,0,8,1669,1576,-1,PortScan,Attack
32900,of:0000000000000003,Port#:2,749,18925951,12651809,838,206,0,0,0,0,0,0,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,2791,2694,-1,PortScan,Attack
32904,of:0000000000000004,Port#:2,460,6334283,18948358,913,206,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1690,1587,-1,PortScan,Attack
32908,of:0000000000000001,Port#:3,101111,18065129,11768661,101066,206,0,0,0,0,5,598,598,5,5,0,0,0,0,3,0,0,0,0,0,True,0,6,203688,203588,-1,PortScan,Attack
32912,of:0000000000000007,Port#:1,174,23336,23168,170,206,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,5,102664,102557,-1,PortScan,Attack
32917,of:0000000000000008,Port#:3,729,12644753,23430,177,206,0,0,0,0,69,2364436,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,2780,2678,-1,PortScan,Attack
32919,of:0000000000000005,Port#:2,456,6334026,23588,180,206,0,0,0,0,4,556,556,4,5,0,0,0,0,2,0,0,0,0,0,True,0,6,203591,203490,-1,PortScan,Attack
32920,of:0000000000000005,Port#:3,101072,11768913,23588,180,206,0,0,0,0,5,598,556,4,5,0,0,0,0,3,0,0,0,0,0,True,0,6,203591,203490,-1,PortScan,Attack
32921,of:0000000000000006,Port#:1,460,6334283,12644259,723,206,0,0,0,0,4,556,556,4,5,0,0,0,0,1,0,0,0,0,0,True,0,7,102440,102337,-1,PortScan,Attack
32924,of:0000000000000009,Port#:1,459,6334209,11768839,101071,206,0,0,0,0,4,556,598,5,5,0,0,0,0,1,0,0,0,0,0,True,0,8,202879,202775,-1,PortScan,Attack
32932,of:000000000000000a,Port#:2,406,6319526,12638439,636,216,0,0,0,0,0,0,280,2,5,0,0,0,0,2,0,0,0,0,0,True,0,6,1690,1597,-1,PortScan,Attack
32940,of:0000000000000003,Port#:4,1026,18956503,6335159,467,216,0,0,0,0,39,2997,278,2,5,0,0,0,0,4,0,0,0,0,0,True,0,6,3092,2995,-1,PortScan,Attack
32946,of:0000000000000001,Port#:3,106493,24650274,12050337,106273,216,0,0,0,0,68,2364179,320,3,5,0,0,0,0,3,0,0,0,0,0,True,0,8,214389,214289,-1,PortScan,Attack
32947,of:0000000000000001,Port#:4,106681,18370019,30954393,106681,216,0,0,0,0,3,320,320,3,5,0,0,0,0,4,0,0,0,0,0,True,0,8,214389,214289,-1,PortScan,Attack
32948,of:0000000000000002,Port#:1,106414,30924385,12059699,106387,216,0,0,0,0,1,42,320,3,5,0,0,0,0,1,0,0,0,0,0,True,0,7,213352,213292,-1,PortScan,Attack
32950,of:0000000000000007,Port#:1,181,24212,24002,176,216,0,0,0,0,2,278,278,2,5,0,0,0,0,1,0,0,0,0,0,True,0,5,107891,107784,-1,PortScan,Attack
32957,of:0000000000000005,Port#:2,463,6334902,24464,187,216,0,0,0,0,2,278,278,2,4,0,0,0,0,2,0,0,0,0,0,True,0,6,214021,213920,-1,PortScan,Attack
